sample_id,split,teacher_ADE_to_GT,teacher_FDE_to_GT,student_ADE_to_GT,student_FDE_to_GT,student_vs_teacher_ADE,student_vs_teacher_FDE,teacher_minus_student_ADE,teacher_minus_student_FDE,teacher_token_match_3000,teacher_invalid_i3000plus_rate,teacher_early_ADE,teacher_early_FDE,teacher_late_ADE,teacher_path_length_ratio,gt_final_speed_mps,teacher_final_speed_mps,gt_final_y_m,teacher_final_y_m,teacher_final_lateral_error_m,teacher_direction_cosine,teacher_failure_tags,teacher_abs_bin,group,kd_weight,relative_kd_group,relative_kd_weight,prefix_teacher_good,teacher_quality_bucket,teacher_unique_ids,teacher_max_same_token_run,student_summary_available
0e72c091-b4ab-4f12-aa81-7ca32cab0b71__t0_9719092__evt_00,val,1.8337273597717285,3.3026363849639893,5.975166320800781,15.946722030639648,4.141711235046387,12.644234657287598,-4.141438961029053,-12.64408564567566,0.0390625,0.0,0.24186007678508759,0.7983261346817017,2.5573034286499023,1.4939084731457841,0.0,0.0368124358355999,0.03323719650506973,0.05462868511676788,0.02139148861169815,0.9999998807907104,C_speed_scale_failure;E_long_horizon_divergence,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,73,1,True
0e74e6f8-6841-4428-a11f-f5c70426d3be__t0_10770759__evt_02,val,2.1409554481506348,6.586050033569336,4.180540084838867,12.489620208740234,2.313343048095703,6.403452396392822,-2.0395846366882324,-5.903570175170898,0.0234375,0.0,0.18991616368293762,0.5369483232498169,3.0277910232543945,0.8860769778922516,10.343420028686523,8.23624038696289,-10.16025161743164,-6.920042991638184,3.240208625793457,0.999058187007904,B_curvature_or_lateral_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,82,1,True
0e74e6f8-6841-4428-a11f-f5c70426d3be__t0_4970759__evt_00,val,0.4553270936012268,1.32244873046875,4.21359920501709,11.600540161132812,4.166412830352783,12.897564888000488,-3.758272111415863,-10.278091430664062,0.015625,0.0,0.12094263732433319,0.3475693464279175,0.6073200106620789,0.9730332333195485,7.436049461364746,6.7472429275512695,-1.8499119281768799,-2.5197935104370117,0.6698815822601318,0.9998546838760376,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,78,1,True
0e74e6f8-6841-4428-a11f-f5c70426d3be__t0_8170759__evt_01,val,0.3356151580810547,1.531524419784546,4.3861083984375,10.73766803741455,4.508584976196289,12.266745567321777,-4.050493240356445,-9.206143617630005,0.0234375,0.0,0.1203557476401329,0.2708258032798767,0.4334603548049927,0.9701960274196143,9.1165189743042,8.02731704711914,4.778972148895264,5.102901458740234,0.3239293098449707,0.9999513626098633,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,87,2,True
0f1cf240-c96e-48d7-ab3b-bb2f3c756a92__t0_12218355__evt_00,val,0.837609052658081,2.271244525909424,4.196652412414551,16.026905059814453,3.8425955772399902,14.002429962158203,-3.3590433597564697,-13.75566053390503,0.0,0.0,0.3044258654117584,0.7973400950431824,1.0799648761749268,1.0349743504907902,6.055595397949219,7.05842924118042,2.293882131576538,1.5114909410476685,0.7823911905288696,0.9999033808708191,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,78,1,True
0fa91019-64c2-4d0a-a784-c0a63c18505f__t0_10263021__evt_00,val,1.2075107097625732,1.856560468673706,3.678391218185425,11.433670043945312,2.4778003692626953,9.57785701751709,-2.4708805084228516,-9.577109575271606,0.0,0.0,0.13395342230796814,0.4676082730293274,1.6954913139343262,0.9568671536979502,6.596913814544678,6.465667247772217,-6.965458869934082,-5.8654985427856445,1.0999603271484375,0.9997366070747375,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,91,1,True
136a2fad-be70-4977-8eb8-466c3879e4cb__t0_4739713__evt_00,val,0.41409415006637573,1.4567431211471558,2.2638866901397705,9.5087308883667,2.2100250720977783,8.654163360595703,-1.8497925400733948,-8.051987767219543,0.046875,0.0,0.10448390245437622,0.2667630612850189,0.5548261404037476,0.9767940610969505,10.642776489257812,9.779240608215332,-2.2238364219665527,-2.6923534870147705,0.4685170650482178,0.9999585151672363,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,84,2,True
13f0af4c-2565-4a4d-b765-7f397f1d1684__t0_11048839__evt_01,val,0.7287617921829224,5.409301280975342,3.0121281147003174,8.827630043029785,3.730529308319092,14.219483375549316,-2.283366322517395,-3.4183287620544434,0.109375,0.0,0.01714540645480156,0.010873508639633656,1.0522236824035645,0.8566879167721957,5.884183406829834,1.026153564453125,0.34106501936912537,-0.006721142213791609,0.34778615832328796,0.9999573230743408,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,noisy,50,1,True
13f0af4c-2565-4a4d-b765-7f397f1d1684__t0_14648839__evt_02,val,1.4188684225082397,3.53680157661438,10.254549980163574,33.443115234375,8.977994918823242,29.906450271606445,-8.835681557655334,-29.90631365776062,0.0078125,0.0,0.3329962491989136,0.7392447590827942,1.9124468564987183,0.9120448798367224,7.817142009735107,6.654397010803223,1.8899182081222534,1.662818431854248,0.22709977626800537,0.9999988079071045,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,94,1,True
13f0af4c-2565-4a4d-b765-7f397f1d1684__t0_5148839__evt_00,val,1.357792615890503,1.5119359493255615,2.029219627380371,4.512640953063965,0.7097457051277161,3.009891986846924,-0.6714270114898682,-3.0007050037384033,0.0546875,0.0,0.23025667667388916,0.6908895373344421,1.8703086376190186,1.0324378791447117,7.302220821380615,6.8922810554504395,0.14026562869548798,-0.038972124457359314,0.1792377531528473,0.9999924898147583,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,57,3,True
158ba388-bb5a-4a65-9e83-8494c20d4b52__t0_3270513__evt_00,val,1.8424835205078125,3.8073978424072266,3.8158559799194336,11.906352996826172,1.9781370162963867,8.113643646240234,-1.973372459411621,-8.098955154418945,0.0234375,0.0,0.1813356578350067,0.6517001390457153,2.597550868988037,1.1161644423858523,3.1882946491241455,3.394484519958496,0.31649288535118103,0.28624439239501953,0.0302484929561615,0.999998152256012,E_long_horizon_divergence,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,61,1,True
15c9927b-1ef3-445d-8e8d-f275d554de15__t0_6772650__evt_00,val,0.2746923565864563,0.9942634701728821,1.3774192333221436,4.144537448883057,1.1807405948638916,3.15071702003479,-1.1027268767356873,-3.1502739787101746,0.0546875,0.0,0.05093420296907425,0.14103633165359497,0.37640058994293213,0.9820822005612377,8.818016052246094,8.311871528625488,0.16634321212768555,0.46500903367996216,0.2986658215522766,0.9999832510948181,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,35,3,True
18720807-e2e6-482e-a67d-e2f30ec871cc__t0_13119975__evt_00,val,4.9588212966918945,13.829426765441895,5.905993461608887,16.607751846313477,1.1252979040145874,3.3985142707824707,-0.9471721649169922,-2.778325080871582,0.0234375,0.0,0.504512369632721,1.4958237409591675,6.983508110046387,0.7779014798690483,11.364420890808105,7.740057468414307,-0.6068156957626343,-0.9388847351074219,0.3320690393447876,0.9999535083770752,E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,40,2,True
1b46ddc3-ac86-42ce-bc6c-12456668a37a__t0_10833413__evt_00,val,2.3399710655212402,4.120143890380859,8.387832641601562,22.888641357421875,6.054673671722412,18.778886795043945,-6.047861576080322,-18.768497467041016,0.0,0.0,0.36133092641830444,1.1132910251617432,3.2393529415130615,1.3233727333461227,0.13444280624389648,0.05996602028608322,0.27613192796707153,0.20489560067653656,0.07123632729053497,0.9999539852142334,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,81,1,True
1de484ec-e29f-41ca-b4e8-4c91e0a1d66c__t0_6324984__evt_00,val,0.036988310515880585,0.08724907785654068,3.76507568359375,15.189608573913574,3.756502389907837,15.102363586425781,-3.7280873730778694,-15.102359496057034,0.2109375,0.0,0.03627655655145645,0.07162469625473022,0.03731183707714081,1.095168696813481,0.059694066643714905,0.03172646090388298,-0.003534639021381736,-0.002187067177146673,0.0013475718442350626,1.0000001192092896,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,high,36,3,True
1eff1de4-360a-4e17-b127-f7da833f9f49__t0_1648046__evt_00,val,0.7701194286346436,1.8910542726516724,10.884881973266602,34.73286437988281,11.264333724975586,33.29302215576172,-10.114762544631958,-32.84181010723114,0.046875,0.0,0.21866269409656525,0.5661855936050415,1.0207816362380981,0.9696658708940223,12.7634916305542,11.077014923095703,39.431396484375,38.52226257324219,0.9091339111328125,0.9998660087585449,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,95,2,True
22cf0712-7ef2-4b8d-9f62-d94c8d8ae795__t0_16978807__evt_00,val,13.910552978515625,35.82687759399414,15.642204284667969,40.939144134521484,1.7886326313018799,5.456243515014648,-1.7316513061523438,-5.112266540527344,0.0,0.0,1.1097872257232666,3.717412233352661,19.729084014892578,3.338992331879743,0.11367806047201157,7.537301540374756,0.022341273725032806,-0.27282166481018066,0.29516294598579407,0.9999776482582092,A_stop_or_decel_failure;C_speed_scale_failure;D_initial_prefix_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,False,noisy,69,2,True
22df5402-bae4-4713-aef8-893c851e53be__t0_12933335__evt_00,val,1.7334003448486328,5.186585903167725,4.137767314910889,10.456235885620117,2.487767219543457,5.7439751625061035,-2.404366970062256,-5.269649982452393,0.109375,0.0,0.1085224524140358,0.36313486099243164,2.4719810485839844,1.051673298887263,15.567142486572266,16.746191024780273,-3.2141339778900146,-3.8100595474243164,0.5959255695343018,0.9999915361404419,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,noisy,56,3,True
22f5223c-41be-4531-ae20-de3536987f52__t0_15773758__evt_01,val,0.4588392972946167,0.9975544810295105,5.387471675872803,19.025590896606445,5.620644569396973,19.318805694580078,-4.928632378578186,-18.028036415576935,0.0234375,0.0,0.14895424246788025,0.3977232575416565,0.5996962189674377,1.009878850952467,7.71127462387085,8.69766616821289,-7.895698547363281,-8.845656394958496,0.9499578475952148,0.999839186668396,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,79,2,True
22f5223c-41be-4531-ae20-de3536987f52__t0_8573758__evt_00,val,1.1683616638183594,4.091000556945801,6.247608184814453,24.152421951293945,6.259632110595703,20.07291030883789,-5.079246520996094,-20.061421394348145,0.0,0.0,0.413125604391098,1.2349128723144531,1.511650800704956,1.1631074283635168,3.879809856414795,6.740401268005371,3.4803357124328613,2.9274821281433105,0.5528535842895508,0.999235212802887,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,noisy,98,1,True
231a4229-1fb7-46cf-b435-10c3246a0b7b__t0_2436622__evt_00,val,2.2228646278381348,9.453307151794434,3.9152674674987793,9.022988319396973,5.762728691101074,16.748863220214844,-1.6924028396606445,0.43031883239746094,0.0,0.0,0.12912820279598236,0.26217955350875854,3.174562931060791,1.6314891670391547,3.0237245559692383,5.112977981567383,-3.814706802368164,0.17306219041347504,3.9877688884735107,0.9327552318572998,B_curvature_or_lateral_failure;C_speed_scale_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,71,1,True
2455e893-8853-4f2b-a556-c7bfc1886f0c__t0_2020428__evt_00,val,0.8816449642181396,1.9629956483840942,1.3971683979034424,3.5661423206329346,0.5727689266204834,1.644877314567566,-0.5155234336853027,-1.6031466722488403,0.0390625,0.0,0.1270691454410553,0.3237832188606262,1.2246339321136475,0.9452290126657936,5.40675687789917,5.3309807777404785,-2.2353150844573975,-1.5975229740142822,0.6377921104431152,0.9998761415481567,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,48,2,True
25c50d83-f845-427a-ab32-b6b599161553__t0_13775526__evt_01,val,1.2275786399841309,1.509278416633606,5.6915764808654785,20.937515258789062,6.800691604614258,22.374034881591797,-4.463997840881348,-19.428236842155457,0.046875,0.0,0.2471294403076172,0.6776375770568848,1.6732373237609863,1.0128404628215042,19.908720016479492,19.271005630493164,1.3045254945755005,1.5076148509979248,0.20308935642242432,0.9999988675117493,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,58,1,True
25c50d83-f845-427a-ab32-b6b599161553__t0_9675526__evt_00,val,1.0277878046035767,4.501181602478027,2.7602856159210205,9.576238632202148,1.7842462062835693,5.248427391052246,-1.7324978113174438,-5.075057029724121,0.171875,0.0,0.05133124440908432,0.1372745782136917,1.471631646156311,1.0331889364735563,18.420913696289062,20.18113899230957,1.2019888162612915,-0.22289881110191345,1.4248876571655273,0.9999387860298157,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,noisy,13,1,True
2686f975-949c-4559-97f4-58eed7cce6ae__t0_11766693__evt_00,val,1.5401921272277832,7.153592109680176,3.1801249980926514,7.034565448760986,4.284384250640869,12.81910514831543,-1.6399328708648682,0.11902666091918945,0.1484375,0.0,0.17228521406650543,0.35606613755226135,2.1619679927825928,0.9148391377704511,13.499917030334473,10.131251335144043,-13.108685493469238,-10.321473121643066,2.787212371826172,0.9997462630271912,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,55,2,True
283932fe-2ed1-4734-a2e1-ee0853d68843__t0_7548798__evt_00,val,5.271358489990234,13.840280532836914,4.500164031982422,9.288250923156738,1.0104306936264038,4.995704650878906,0.7711944580078125,4.552029609680176,0.0390625,0.0,0.7000222206115723,1.962372064590454,7.349237442016602,0.7254226244558013,12.505450248718262,9.13366985321045,0.30388134717941284,-0.7907537221908569,1.094635009765625,0.9996159076690674,E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,73,1,True
287c7ca2-5505-443c-8744-26a3ab4afc7a__t0_14394864__evt_00,val,1.212607741355896,1.2323256731033325,2.0194625854492188,5.846085071563721,1.1950241327285767,5.331560134887695,-0.8068548440933228,-4.613759398460388,0.0078125,0.0,0.21624699234962463,0.6688512563705444,1.6654988527297974,1.0066232774796708,12.442438125610352,12.042235374450684,3.9637415409088135,2.8535265922546387,1.1102149486541748,0.9998852610588074,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,55,1,True
298ee80a-156d-46c7-a4e4-7b2ec10cf991__t0_7376236__evt_00,val,2.1812405586242676,7.668995380401611,5.075118541717529,18.27509880065918,7.2441229820251465,25.944028854370117,-2.8938779830932617,-10.606103420257568,0.015625,0.0,0.13979223370552063,0.4602604806423187,3.1091718673706055,1.1722019805960002,4.920769691467285,8.578645706176758,-0.46050509810447693,-0.6174688339233398,0.15696373581886292,0.9999988675117493,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,87,2,True
2a23ab0e-e5ec-4150-abcd-770a9372a485__t0_8293882__evt_00,val,2.796255588531494,7.622670650482178,15.492437362670898,43.647003173828125,12.711786270141602,36.08675765991211,-12.696181774139404,-36.02433252334595,0.015625,0.0,0.23300676047801971,0.6939196586608887,3.9613683223724365,0.8766963414052201,11.50296688079834,10.18570327758789,-15.09495735168457,-11.68053913116455,3.4144182205200195,0.9995420575141907,B_curvature_or_lateral_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,70,1,True
